p1,p2,rank,fs,w1sp,w2sp,wsp,wrp,tpw,aces,df,bpc,bps,bpo,bpw,tmw,complete,serveadv,h2h,fatigue,uncertainty,winner,tourney_id,year,p1_odd,p2_odd
Diego Schwartzman,Felix Auger Aliassime,-13.0,-0.019759385634204985,-0.05969451915332269,0.028929259068132925,-0.030940657583135245,0.07683393871544925,0.01968857595079354,-0.5233821511983767,-0.1612933127406493,0.0031473462221817128,-0.076896850240321,0.28833040306805985,0.043080604482162776,0.11217948717948716,0.0368,0.045893281132314,0.0,-0.0928,0.020935521904700563,0,92.0,2020,1.75,2.0
Alexander Zverev,Adrian Mannarino,-34.0,0.031062364457505213,0.0610314539812874,0.0039864021462520105,0.04691591889435753,0.013413862064853066,0.026216042728116503,0.3241640376122608,0.1209443349052602,-0.1550327305064786,0.06624274283316034,0.034578032697091136,0.04219090024556677,0.14219858156028375,0.0263,0.0603297809592106,1.0,0.1429,0.007932080460998778,0,92.0,2020,1.12,6.0
Jannik Sinner,Gilles Simon,-12.0,0.029535318528292942,0.0016681970496160714,-0.016468064847136143,-0.004601553557852078,-0.033284119116346315,-0.015304717086359719,-0.02315669555579586,-0.03268072425999388,-0.05889760974174418,-8.371723997835367e-05,-0.11551319979915366,0.03500230809457927,-0.18541666666666667,-0.0222,-0.0378856726741984,0.0,-0.5082,0.05720448239811522,0,92.0,2020,1.2,4.33
Yoshihito Nishioka,Felix Auger Aliassime,34.0,0.03159938827288067,-0.12550775666911762,0.027253780193692626,-0.06435652949046533,0.032494879648072066,-0.014651968057591724,-0.5887643703704488,-0.22674500240541826,0.2548063067535912,-0.07249583577469465,0.16227477771787066,-0.03849030077628002,-0.04700854700854702,-0.0024,-0.031861649842393265,1.0,0.1392,0.040414142927377536,1,92.0,2020,2.62,1.44
Alejandro Davidovich Fokina,Diego Schwartzman,55.0,0.047826060355870004,-0.020987169120080584,-0.04650907926495451,-0.022651904202848242,-0.027581112909578487,-0.01884682750838923,-0.06447867502624846,0.0765249641520466,0.068736196061146,-0.04054605571974701,-0.13641334222757884,0.027569448998389257,-0.1777777777777777,-0.0255,-0.050233017112426726,-1.0,0.1053,0.09907902479607156,1,92.0,2020,3.4,1.3
John Millman,Alexander Zverev,37.0,-0.024473315009821528,-0.08442137817555118,0.018659364973483302,-0.04971196641292741,-0.0199273524926043,-0.030268569521691213,-0.33812991683195004,-0.19598696956125647,0.1728522585215479,-0.07158188300909119,-0.06920931153045763,-0.04043768071155869,-0.2618131868131868,-0.0316,-0.06963931890553171,-1.0,0.0,0.011196643373012464,1,92.0,2020,6.0,1.12
Adrian Mannarino,Miomir Kecmanovic,2.0,-0.002938218914788071,0.015905875526448617,0.012935238652062364,0.012111838155593913,0.02365161927074666,0.016089188972501056,0.048534485366550695,0.022248579277619723,-0.10587105293771616,-0.06287691224030413,0.08660210986390897,0.05207626110441799,0.139484126984127,0.0191,0.035763457426340566,0.0,-1.0,0.0335585720255228,0,92.0,2020,1.8,1.95
Denis Shapovalov,Gilles Simon,-46.0,-0.0003731326208747943,0.07807324081420286,0.0014221487241355968,0.0452375513415777,-0.05061379926278686,-0.0027388637758054557,0.3697997246785928,0.20258032901699569,-0.11683419313963896,0.07013759281974141,-0.1835626610639478,-0.06938886673960648,-0.06333333333333335,-0.0153,-0.005376247921209165,1.0,-1.0,0.013106324651799974,1,92.0,2020,1.25,3.75
Yoshihito Nishioka,Jan Lennard Struff,24.0,0.09194626289990604,-0.15295290288497887,0.03811113508578373,-0.06021287598469649,0.019549251693546817,-0.01883185967258899,-0.6581104464890919,-0.13155948704930168,0.25825965728623385,-0.09750995618323144,0.12532262989373774,-0.034498267484869394,-0.04396551724137926,-0.0092,-0.04066362429114967,-1.0,0.0,0.021157968351929908,0,92.0,2020,2.2,1.61
Egor Gerasimov,Felix Auger Aliassime,65.0,0.03682550910788651,0.04202303751749048,0.06600345185187384,0.0578580624010322,-0.010732823365134649,0.02401000747561499,0.07562201010478686,-0.1959356705737305,-0.32644735413038034,-0.023598403380885258,-0.04156694331836664,-0.026422784648640285,0.3095238095238095,0.0117,0.04712523903589755,0.0,0.0,0.10623759144931867,1,92.0,2020,3.5,1.28
Alejandro Davidovich Fokina,Steve Johnson,-7.0,0.07830300468291929,-0.11163296899643872,-0.04298317797303031,-0.07140914178658131,0.015457475364945015,-0.027175678072407283,-0.4863196082802818,0.008402865049998653,0.15191908293592582,-0.07185496677531156,-0.03829017236563803,0.1311797478609248,-0.16666666666666674,-0.0158,-0.055951666421636286,0.0,-1.0,0.16277452379206198,0,92.0,2020,1.53,2.37
Oscar Otte,Diego Schwartzman,132.0,-0.07786997486790304,0.03262603002083432,-0.04358508907360281,-0.010074686849614543,-0.05754695529320825,-0.02849118271637246,0.4113048872574052,0.013819481136084305,-0.04205508486314618,-0.13206423790374267,-0.07758741046696965,-0.10613632199901796,-0.16666666666666669,-0.0402,-0.06762164214282279,0.0,1.0,0.5515352878666161,1,92.0,2020,3.5,1.28
Jordan Thompson,Gilles Simon,2.0,0.05071840584278653,0.017166485250117547,-0.0005575430146435023,0.018920358800404213,-0.02141873262485033,-0.00031722867450534315,0.20890439695663704,-0.05369802832321996,-0.09912531626768263,-0.01772079815822536,-0.058714119783212726,-0.025380670331619337,-0.03636363636363632,-0.0059,-0.002498373824446121,0.0,0.0,0.02859577847255749,1,92.0,2020,2.62,1.44
